lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
52.3993,4.6844,3.815,1,1,1,0,0,0
52.3993,4.6844,3.817,1,1,0,0,0,0
52.3993,4.6844,3.822,1,1,1,0,0,0
52.3993,4.6844,3.827,1,1,0,0,0,0
52.3993,4.6844,3.831,1,1,1,0,0,0
52.3993,4.6844,3.836,1,1,0,0,0,0
52.3993,4.6844,3.842,1,1,1,0,0,0
52.3993,4.6844,3.848,1,1,0,0,0,0
52.3993,4.6844,3.853,1,1,1,0,0,0
52.3993,4.6844,3.855,1,1,0,0,0,0
52.3993,4.6844,3.872,1,1,1,0,0,0
52.3993,4.6844,3.881,1,1,0,0,0,0
52.3993,4.6844,3.892,1,1,0,1,0,0
52.3993,4.6844,3.897,1,1,0,0,0,0
52.3993,4.6844,3.898,1,1,1,0,0,0
52.3993,4.6844,3.901,1,1,0,0,0,0
52.3993,4.6844,3.915,1,1,1,0,0,0
52.3993,4.6844,3.928,1,1,0,0,0,0
52.3993,4.6844,3.934,1,1,1,0,0,0
52.3993,4.6844,3.95,1,1,0,0,0,0
52.3993,4.6844,3.957,1,1,1,0,0,0
52.3993,4.6844,3.959,1,1,0,0,0,0
52.3993,4.6844,3.972,1,1,1,0,0,0
52.3993,4.6844,3.984,1,1,0,0,0,0
52.3993,4.6844,3.986,1,1,1,0,0,0
52.3993,4.6844,3.991,1,1,1,1,0,0
52.3993,4.6844,5.796,1,1,1,1,0,0
52.3993,4.6844,5.801,1,1,1,0,0,0
