lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
52.3994,4.6842,3.22,1,1,0,0,0,0
52.3994,4.6842,3.224,1,0,0,0,0,0
52.3994,4.6842,3.237,1,1,0,0,0,0
52.3994,4.6842,3.26,1,1,1,0,0,0
52.3994,4.6842,3.266,1,1,0,0,0,0
52.3994,4.6842,3.275,1,0,0,0,0,0
52.3994,4.6842,3.305,1,1,0,0,0,0
52.3994,4.6842,3.307,1,0,0,0,0,0
52.3994,4.6842,3.338,1,1,0,0,0,0
52.3994,4.6842,3.343,1,0,0,0,0,0
52.3994,4.6842,3.372,1,1,0,0,0,0
52.3994,4.6842,3.377,1,0,0,0,0,0
52.3994,4.6842,3.379,1,1,0,0,0,0
52.3994,4.6842,3.383,1,0,0,0,0,0
52.3994,4.6842,3.413,1,1,0,0,0,0
52.3994,4.6842,3.415,1,0,0,0,0,0
52.3994,4.6842,3.424,1,1,0,0,0,0
52.3994,4.6842,3.435,1,0,0,0,0,0
52.3994,4.6842,3.442,1,1,0,0,0,0
52.3994,4.6842,3.448,1,0,0,0,0,0
52.3994,4.6842,3.463,1,1,0,0,0,0
52.3994,4.6842,3.505,1,0,0,0,0,0
52.3994,4.6842,3.506,1,1,0,0,0,0
52.3994,4.6842,3.53,1,0,0,0,0,0
52.3994,4.6842,3.54,1,1,0,0,0,0
52.3994,4.6842,3.544,1,0,0,0,0,0
52.3994,4.6842,3.564,1,1,0,0,0,0
52.3994,4.6842,3.565,1,0,0,0,0,0
52.3994,4.6842,3.585,1,1,0,0,0,0
52.3994,4.6842,3.589,1,0,0,0,0,0
52.3994,4.6842,3.593,1,1,0,0,0,0
52.3994,4.6842,3.596,1,0,0,0,0,0
52.3994,4.6842,3.602,1,1,0,0,0,0
52.3994,4.6842,3.608,1,0,0,0,0,0
52.3994,4.6842,3.611,1,1,0,0,0,0
52.3994,4.6842,3.621,1,0,0,0,0,0
52.3994,4.6842,3.628,1,1,0,0,0,0
52.3994,4.6842,3.638,1,0,0,0,0,0
52.3994,4.6842,3.654,1,0,1,0,0,0
52.3994,4.6842,3.657,1,1,1,0,0,0
52.3994,4.6842,3.658,1,1,0,0,0,0
52.3994,4.6842,3.665,1,0,0,0,0,0
52.3994,4.6842,3.672,1,1,0,0,0,0
52.3994,4.6842,3.675,1,0,0,0,0,0
52.3994,4.6842,3.679,1,1,0,0,0,0
52.3994,4.6842,6.48,1,1,0,0,0,0
