lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
51.5386,5.1738,1.584,0,0,0,0,0,1
51.5386,5.1738,1.585,0,0,0,0,0,0
51.5386,5.1738,1.591,0,0,0,0,1,0
51.5386,5.1738,1.592,0,0,1,0,1,0
51.5386,5.1738,1.594,0,0,1,1,1,0
51.5386,5.1738,1.608,0,0,0,1,1,0
51.5386,5.1738,1.609,0,0,0,1,0,0
51.5386,5.1738,1.61,0,0,0,0,0,0
51.5386,5.1738,1.615,0,0,0,1,0,0
51.5386,5.1738,1.618,0,0,1,1,0,0
51.5386,5.1738,1.619,0,1,1,1,0,0
51.5386,5.1738,1.623,0,1,1,0,0,0
51.5386,5.1738,1.626,0,1,0,0,0,0
51.5386,5.1738,1.627,0,1,0,1,0,0
51.5386,5.1738,1.629,0,0,0,1,0,0
51.5386,5.1738,1.63,0,0,1,1,0,0
51.5386,5.1738,1.632,0,0,1,0,0,0
51.5386,5.1738,1.634,0,1,1,0,0,0
51.5386,5.1738,1.636,0,1,0,0,0,0
51.5386,5.1738,1.638,1,1,0,0,0,0
51.5386,5.1738,1.639,1,1,1,0,0,0
51.5386,5.1738,1.641,1,0,1,0,0,0
51.5386,5.1738,1.643,1,1,0,0,0,0
51.5386,5.1738,1.644,0,1,0,0,0,0
51.5386,5.1738,1.648,1,1,0,0,0,0
51.5386,5.1738,1.648,1,0,0,0,0,0
51.5386,5.1738,1.65,1,1,0,0,0,0
51.5386,5.1738,1.653,0,1,0,0,0,0
51.5386,5.1738,1.654,0,0,0,0,0,0
51.5386,5.1738,1.656,1,0,0,0,0,0
51.5386,5.1738,1.66,0,0,0,0,0,0
51.5386,5.1738,1.662,1,0,0,0,0,0
51.5386,5.1738,1.666,0,0,0,0,0,0
51.5386,5.1738,1.813,1,0,0,0,0,0
51.5386,5.1738,1.818,0,0,0,0,0,0
51.5386,5.1738,1.822,1,0,0,0,0,0
51.5386,5.1738,1.829,0,0,0,0,0,0
51.5386,5.1738,1.832,0,1,0,0,0,0
51.5386,5.1738,1.833,1,1,0,0,0,0
51.5386,5.1738,1.838,1,0,0,0,0,0
51.5386,5.1738,1.84,0,0,0,0,0,0
51.5386,5.1738,1.842,0,1,0,0,0,0
51.5386,5.1738,1.85,0,0,0,0,0,0
51.5386,5.1738,1.853,0,0,1,0,0,0
51.5386,5.1738,1.854,0,1,1,0,0,0
51.5386,5.1738,1.858,1,1,1,0,0,0
51.5386,5.1738,1.859,1,1,0,0,0,0
51.5386,5.1738,1.86,0,1,0,0,0,0
51.5386,5.1738,1.863,0,1,1,0,0,0
51.5386,5.1738,1.864,0,0,1,0,0,0
51.5386,5.1738,1.871,0,0,0,0,0,0
51.5386,5.1738,1.873,0,0,0,1,0,0
51.5386,5.1738,1.876,0,0,1,1,0,0
51.5386,5.1738,1.877,0,1,1,1,0,0
51.5386,5.1738,1.878,0,1,1,0,0,0
51.5386,5.1738,1.884,0,0,0,1,0,0
51.5386,5.1738,1.884,0,1,1,1,0,0
51.5386,5.1738,1.893,0,0,0,0,0,0
51.5386,5.1738,1.897,0,0,0,1,0,0
51.5386,5.1738,1.901,0,0,1,1,0,0
51.5386,5.1738,1.905,0,0,1,1,1,0
51.5386,5.1738,1.908,0,0,1,0,1,0
51.5386,5.1738,1.911,0,0,0,0,1,0
51.5386,5.1738,1.919,0,0,0,0,0,0
51.5386,5.1738,1.923,0,0,0,0,1,0
51.5386,5.1738,1.956,0,0,0,0,1,1
51.5386,5.1738,1.958,0,0,0,0,0,1
51.5386,5.1738,1.964,0,0,0,0,1,1
51.5386,5.1738,1.967,0,0,0,0,1,0
51.5386,5.1738,1.976,0,0,0,1,1,0
51.5386,5.1738,1.977,0,0,1,1,1,0
51.5386,5.1738,1.984,0,0,1,1,0,0
51.5386,5.1738,1.987,0,0,1,1,1,0
51.5386,5.1738,1.995,0,0,1,0,1,0
51.5386,5.1738,1.997,0,0,0,0,1,0
51.5386,5.1738,1.999,0,0,0,1,1,0
51.5386,5.1738,2.002,0,0,0,1,0,0
51.5386,5.1738,2.009,0,0,1,1,0,0
51.5386,5.1738,2.011,0,0,1,0,0,0
51.5386,5.1738,2.012,0,1,1,0,0,0
51.5386,5.1738,2.016,0,1,1,1,0,0
51.5386,5.1738,2.019,0,1,0,1,0,0
51.5386,5.1738,2.022,0,0,0,1,0,0
51.5386,5.1738,2.023,0,0,1,1,0,0
51.5386,5.1738,2.023,0,0,1,0,0,0
51.5386,5.1738,2.029,0,1,1,0,0,0
